Sales_Date,Sales_Year,Sales_Quarter,Sales_Month,Sales_Week,Sales_Day
01/03/2006,2006,1,1,1,3
01/02/2007,2007,1,1,1,2
11/09/2007,2007,4,11,2,9
11/09/2007,2007,4,11,2,9
08/19/2005,2005,3,8,3,19
08/19/2006,2006,3,8,3,19
08/19/2006,2006,3,8,3,19
11/09/2006,2006,4,11,2,9
06/25/2008,2008,2,6,4,25
06/25/2008,2008,2,6,4,25
06/25/2008,2008,2,6,4,25
06/25/2009,2009,2,6,4,25
06/25/2009,2009,2,6,4,25
10/23/2010,2010,4,10,4,23
06/25/2005,2005,2,6,4,25
06/25/2005,2005,2,6,4,25
06/25/2005,2005,2,6,4,25
06/25/2006,2006,2,6,4,25
06/25/2006,2006,2,6,4,25
06/25/2007,2007,2,6,4,25
08/19/2008,2008,3,8,3,19
12/08/2007,2007,4,12,2,8
03/06/2009,2009,1,3,1,6
03/06/2009,2009,1,3,1,6
03/06/2009,2009,1,3,1,6
03/06/2009,2009,1,3,1,6
03/06/2008,2008,1,3,1,6
07/31/2005,2005,3,7,4,31
01/31/2007,2007,1,1,4,31
07/31/2007,2007,3,7,4,31
07/31/2007,2007,3,7,4,31
09/28/2010,2010,3,9,4,28
04/22/2010,2010,2,4,3,22
03/16/2010,2010,1,3,3,16
07/31/2008,2008,3,7,4,31
07/31/2008,2008,3,7,4,31
03/13/2005,2005,1,3,2,13
08/28/2008,2008,3,8,4,28
08/28/2008,2008,3,8,4,28
10/23/2009,2009,4,10,4,23
10/23/2009,2009,4,10,4,23
03/16/2010,2010,1,3,3,16
03/16/2010,2010,1,3,3,16
03/16/2010,2010,1,3,3,16
08/09/2007,2007,3,8,2,9
08/09/2007,2007,3,8,2,9
08/09/2007,2007,3,8,2,9
08/28/2006,2006,3,8,4,28
08/28/2006,2006,3,8,4,28
08/28/2006,2006,3,8,4,28
08/28/2007,2007,3,8,4,28
07/13/2008,2008,3,7,2,13
02/12/2010,2010,1,2,2,12
10/25/2010,2010,4,10,4,25
10/25/2010,2010,4,10,4,25
10/25/2010,2010,4,10,4,25
03/14/2009,2009,1,3,2,14
03/14/2009,2009,1,3,2,14
12/31/2007,2007,4,12,4,31
12/31/2007,2007,4,12,4,31
10/14/2007,2007,4,10,2,14
10/14/2007,2007,4,10,2,14
12/31/2005,2005,4,12,4,31
12/31/2005,2005,4,12,4,31
03/14/2005,2005,1,3,2,14
02/04/2008,2008,1,2,1,4
02/04/2008,2008,1,2,1,4
02/04/2008,2008,1,2,1,4
02/04/2008,2008,1,2,1,4
03/14/2007,2007,1,3,2,14
03/14/2007,2007,1,3,2,14
12/31/2009,2009,4,12,4,31
12/31/2009,2009,4,12,4,31
02/04/2009,2009,1,2,1,4
02/04/2009,2009,1,2,1,4
03/17/2010,2010,1,3,3,17
03/17/2010,2010,1,3,3,17
01/29/2010,2010,1,1,4,29
09/02/2005,2005,3,9,1,2
09/02/2005,2005,3,9,1,2
06/20/2010,2010,2,6,3,20
06/20/2010,2010,2,6,3,20
05/17/2010,2010,2,5,3,17
05/17/2010,2010,2,5,3,17
09/13/2009,2009,3,9,2,13
08/31/2010,2010,3,8,4,31
02/03/2008,2008,1,2,1,3
02/03/2008,2008,1,2,1,3
03/16/2009,2009,1,3,3,16
03/16/2006,2006,1,3,3,16
03/16/2007,2007,1,3,3,16
03/16/2005,2005,1,3,3,16
09/13/2005,2005,3,9,2,13
09/13/2006,2006,3,9,2,13
09/13/2006,2006,3,9,2,13
09/13/2006,2006,3,9,2,13
01/26/2010,2010,1,1,4,26
01/26/2010,2010,1,1,4,26
01/26/2010,2010,1,1,4,26
01/26/2010,2010,1,1,4,26
02/14/2005,2005,1,2,2,14
02/14/2005,2005,1,2,2,14
08/06/2009,2009,3,8,1,6
02/14/2010,2010,1,2,2,14
03/21/2005,2005,1,3,3,21
03/21/2006,2006,1,3,3,21
03/21/2009,2009,1,3,3,21
08/06/2006,2006,3,8,1,6
08/31/2007,2007,3,8,4,31
11/12/2006,2006,4,11,2,12
07/12/2010,2010,3,7,2,12
07/12/2010,2010,3,7,2,12
02/16/2010,2010,1,2,3,16
02/16/2010,2010,1,2,3,16
07/16/2008,2008,3,7,3,16
07/16/2008,2008,3,7,3,16
07/16/2009,2009,3,7,3,16
07/16/2009,2009,3,7,3,16
07/16/2009,2009,3,7,3,16
07/16/2006,2006,3,7,3,16
07/16/2006,2006,3,7,3,16
07/16/2007,2007,3,7,3,16
07/16/2007,2007,3,7,3,16
07/16/2007,2007,3,7,3,16
07/16/2007,2007,3,7,3,16
01/15/2010,2010,1,1,2,15
09/28/2007,2007,3,9,4,28
10/18/2008,2008,4,10,3,18
10/18/2008,2008,4,10,3,18
06/17/2007,2007,2,6,3,17
06/17/2007,2007,2,6,3,17
06/17/2007,2007,2,6,3,17
10/18/2007,2007,4,10,3,18
10/18/2006,2006,4,10,3,18
11/09/2006,2006,4,11,2,9
11/09/2006,2006,4,11,2,9
11/09/2007,2007,4,11,2,9
12/25/2009,2009,4,12,4,25
12/25/2007,2007,4,12,4,25
04/21/2005,2005,2,4,3,21
11/09/2008,2008,4,11,2,9
11/09/2009,2009,4,11,2,9
11/09/2009,2009,4,11,2,9
07/13/2006,2006,3,7,2,13
07/13/2007,2007,3,7,2,13
09/14/2009,2009,3,9,2,14
09/14/2007,2007,3,9,2,14
09/14/2007,2007,3,9,2,14
09/14/2007,2007,3,9,2,14
11/24/2009,2009,4,11,4,24
11/24/2009,2009,4,11,4,24
07/13/2008,2008,3,7,2,13
07/13/2009,2009,3,7,2,13
03/01/2008,2008,1,3,1,1
03/01/2008,2008,1,3,1,1
07/07/2010,2010,3,7,1,7
02/02/2006,2006,1,2,1,2
06/13/2010,2010,2,6,2,13
03/01/2005,2005,1,3,1,1
03/01/2006,2006,1,3,1,1
03/01/2007,2007,1,3,1,1
11/11/2007,2007,4,11,2,11
11/11/2006,2006,4,11,2,11
01/17/2008,2008,1,1,3,17
11/24/2007,2007,4,11,4,24
11/24/2006,2006,4,11,4,24
03/15/2007,2007,1,3,2,15
03/15/2007,2007,1,3,2,15
05/14/2006,2006,2,5,2,14
05/14/2005,2005,2,5,2,14
05/14/2005,2005,2,5,2,14
05/14/2005,2005,2,5,2,14
10/30/2007,2007,4,10,4,30
02/20/2010,2010,1,2,3,20
02/20/2010,2010,1,2,3,20
02/20/2010,2010,1,2,3,20
05/14/2009,2009,2,5,2,14
05/14/2008,2008,2,5,2,14
05/14/2008,2008,2,5,2,14
05/10/2005,2005,2,5,2,10
09/15/2005,2005,3,9,2,15
09/15/2005,2005,3,9,2,15
09/16/2007,2007,3,9,3,16
09/15/2007,2007,3,9,2,15
09/15/2007,2007,3,9,2,15
09/15/2006,2006,3,9,2,15
05/07/2005,2005,2,5,1,7
05/07/2006,2006,2,5,1,7
05/07/2007,2007,2,5,1,7
05/07/2007,2007,2,5,1,7
05/12/2010,2010,2,5,2,12
09/15/2009,2009,3,9,2,15
09/15/2009,2009,3,9,2,15
08/25/2005,2005,3,8,4,25
04/11/2010,2010,2,4,2,11
08/25/2007,2007,3,8,4,25
08/25/2007,2007,3,8,4,25
01/28/2008,2008,1,1,4,28
10/20/2008,2008,4,10,3,20
10/20/2008,2008,4,10,3,20
05/27/2010,2010,2,5,4,27
05/27/2010,2010,2,5,4,27
03/12/2010,2010,1,3,2,12
03/12/2010,2010,1,3,2,12
06/14/2010,2010,2,6,2,14
10/20/2006,2006,4,10,3,20
10/20/2006,2006,4,10,3,20
10/20/2007,2007,4,10,3,20
10/20/2007,2007,4,10,3,20
05/09/2007,2007,2,5,2,9
05/09/2007,2007,2,5,2,9
05/09/2007,2007,2,5,2,9
05/09/2006,2006,2,5,2,9
05/09/2006,2006,2,5,2,9
06/30/2007,2007,2,6,4,30
01/12/2007,2007,1,1,2,12
06/30/2009,2009,2,6,4,30
06/30/2009,2009,2,6,4,30
06/30/2009,2009,2,6,4,30
06/30/2008,2008,2,6,4,30
06/30/2008,2008,2,6,4,30
09/18/2007,2007,3,9,3,18
05/09/2008,2008,2,5,2,9
05/09/2008,2008,2,5,2,9
02/02/2007,2007,1,2,1,2
09/21/2008,2008,3,9,3,21
09/21/2009,2009,3,9,3,21
09/21/2009,2009,3,9,3,21
07/12/2005,2005,3,7,2,12
07/12/2005,2005,3,7,2,12
07/12/2005,2005,3,7,2,12
08/16/2006,2006,3,8,3,16
08/16/2006,2006,3,8,3,16
08/16/2006,2006,3,8,3,16
09/21/2006,2006,3,9,3,21
09/21/2006,2006,3,9,3,21
09/21/2007,2007,3,9,3,21
03/26/2010,2010,1,3,4,26
03/26/2010,2010,1,3,4,26
03/31/2010,2010,1,3,4,31
04/20/2010,2010,2,4,3,20
04/07/2010,2010,2,4,1,7
01/28/2007,2007,1,1,4,28
01/28/2007,2007,1,1,4,28
01/28/2009,2009,1,1,4,28
01/28/2008,2008,1,1,4,28
07/17/2010,2010,3,7,3,17
01/20/2010,2010,1,1,3,20
04/25/2007,2007,2,4,4,25
02/10/2010,2010,1,2,2,10
04/25/2009,2009,2,4,4,25
09/16/2008,2008,3,9,3,16
01/28/2005,2005,1,1,4,28
03/10/2006,2006,1,3,2,10
01/28/2007,2007,1,1,4,28
01/28/2006,2006,1,1,4,28
05/06/2007,2007,2,5,1,6
05/06/2006,2006,2,5,1,6
05/06/2005,2005,2,5,1,6
05/06/2005,2005,2,5,1,6
12/27/2006,2006,4,12,4,27
09/25/2009,2009,3,9,4,25
09/25/2008,2008,3,9,4,25
09/25/2008,2008,3,9,4,25
09/25/2008,2008,3,9,4,25
04/17/2008,2008,2,4,3,17
04/17/2006,2006,2,4,3,17
04/17/2007,2007,2,4,3,17
04/17/2007,2007,2,4,3,17
09/25/2007,2007,3,9,4,25
04/17/2005,2005,2,4,3,17
04/17/2005,2005,2,4,3,17
04/17/2005,2005,2,4,3,17
10/25/2006,2006,4,10,4,25
10/25/2006,2006,4,10,4,25
12/27/2008,2008,4,12,4,27
05/06/2009,2009,2,5,1,6
05/06/2009,2009,2,5,1,6
05/06/2009,2009,2,5,1,6
05/06/2008,2008,2,5,1,6
12/08/2006,2006,4,12,2,8
12/08/2006,2006,4,12,2,8
11/11/2008,2008,4,11,2,11
11/11/2008,2008,4,11,2,11
12/08/2005,2005,4,12,2,8
06/18/2009,2009,2,6,3,18
06/18/2008,2008,2,6,3,18
06/18/2008,2008,2,6,3,18
06/18/2007,2007,2,6,3,18
10/11/2010,2010,4,10,2,11
10/11/2010,2010,4,10,2,11
11/11/2007,2007,4,11,2,11
12/08/2008,2008,4,12,2,8
12/08/2009,2009,4,12,2,8
02/02/2008,2008,1,2,1,2
08/27/2007,2007,3,8,4,27
08/27/2007,2007,3,8,4,27
05/20/2009,2009,2,5,3,20
03/20/2008,2008,1,3,3,20
03/20/2008,2008,1,3,3,20
03/20/2009,2009,1,3,3,20
03/20/2006,2006,1,3,3,20
03/20/2006,2006,1,3,3,20
03/20/2007,2007,1,3,3,20
03/20/2007,2007,1,3,3,20
08/20/2009,2009,3,8,3,20
03/20/2005,2005,1,3,3,20
03/20/2005,2005,1,3,3,20
01/30/2006,2006,1,1,4,30
01/30/2006,2006,1,1,4,30
01/30/2006,2006,1,1,4,30
01/30/2006,2006,1,1,4,30
01/30/2007,2007,1,1,4,30
01/30/2007,2007,1,1,4,30
01/30/2005,2005,1,1,4,30
06/27/2008,2008,2,6,4,27
06/27/2008,2008,2,6,4,27
06/27/2006,2006,2,6,4,27
06/27/2006,2006,2,6,4,27
06/27/2006,2006,2,6,4,27
06/27/2006,2006,2,6,4,27
01/30/2008,2008,1,1,4,30
01/30/2008,2008,1,1,4,30
01/30/2008,2008,1,1,4,30
01/30/2008,2008,1,1,4,30
09/01/2005,2005,3,9,1,1
09/01/2005,2005,3,9,1,1
09/01/2005,2005,3,9,1,1
04/03/2006,2006,2,4,1,3
02/12/2009,2009,1,2,2,12
02/12/2009,2009,1,2,2,12
04/05/2007,2007,2,4,1,5
05/13/2005,2005,2,5,2,13
05/13/2005,2005,2,5,2,13
05/13/2005,2005,2,5,2,13
05/13/2005,2005,2,5,2,13
05/13/2006,2006,2,5,2,13
05/13/2006,2006,2,5,2,13
05/13/2006,2006,2,5,2,13
05/13/2006,2006,2,5,2,13
05/13/2007,2007,2,5,2,13
05/13/2008,2008,2,5,2,13
05/13/2008,2008,2,5,2,13
05/13/2009,2009,2,5,2,13
05/13/2009,2009,2,5,2,13
04/05/2008,2008,2,4,1,5
09/01/2009,2009,3,9,1,1
02/12/2006,2006,1,2,2,12
02/12/2005,2005,1,2,2,12
12/19/2008,2008,4,12,3,19
03/23/2008,2008,1,3,4,23
03/23/2008,2008,1,3,4,23
03/23/2008,2008,1,3,4,23
02/02/2006,2006,1,2,1,2
07/06/2010,2010,3,7,1,6
12/19/2009,2009,4,12,3,19
11/14/2006,2006,4,11,2,14
03/23/2005,2005,1,3,4,23
03/23/2005,2005,1,3,4,23
11/08/2006,2006,4,11,2,8
11/08/2006,2006,4,11,2,8
11/08/2007,2007,4,11,2,8
11/08/2005,2005,4,11,2,8
11/10/2006,2006,4,11,2,10
11/10/2006,2006,4,11,2,10
11/10/2007,2007,4,11,2,10
11/10/2007,2007,4,11,2,10
11/10/2007,2007,4,11,2,10
11/10/2005,2005,4,11,2,10
11/10/2008,2008,4,11,2,10
11/10/2009,2009,4,11,2,10
09/05/2005,2005,3,9,1,5
03/29/2008,2008,1,3,4,29
03/29/2005,2005,1,3,4,29
03/29/2005,2005,1,3,4,29
03/29/2007,2007,1,3,4,29
03/29/2006,2006,1,3,4,29
03/29/2006,2006,1,3,4,29
08/18/2010,2010,3,8,3,18
11/06/2008,2008,4,11,1,6
11/13/2006,2006,4,11,2,13
12/14/2009,2009,4,12,2,14
12/23/2008,2008,4,12,4,23
12/23/2008,2008,4,12,4,23
12/23/2009,2009,4,12,4,23
11/03/2008,2008,4,11,1,3
11/03/2008,2008,4,11,1,3
07/15/2009,2009,3,7,2,15
07/15/2008,2008,3,7,2,15
07/15/2006,2006,3,7,2,15
11/03/2007,2007,4,11,1,3
09/22/2010,2010,3,9,3,22
12/23/2005,2005,4,12,4,23
12/23/2006,2006,4,12,4,23
12/23/2007,2007,4,12,4,23
12/23/2007,2007,4,12,4,23
12/23/2007,2007,4,12,4,23
12/10/2009,2009,4,12,2,10
02/25/2008,2008,1,2,4,25
02/25/2008,2008,1,2,4,25
10/20/2010,2010,4,10,3,20
10/20/2010,2010,4,10,3,20
12/10/2005,2005,4,12,2,10
02/25/2005,2005,1,2,4,25
03/24/2007,2007,1,3,4,24
03/02/2008,2008,1,3,1,2
03/02/2008,2008,1,3,1,2
03/02/2008,2008,1,3,1,2
03/02/2008,2008,1,3,1,2
03/02/2009,2009,1,3,1,2
03/02/2009,2009,1,3,1,2
06/10/2010,2010,2,6,2,10
06/10/2010,2010,2,6,2,10
01/23/2008,2008,1,1,4,23
08/18/2005,2005,3,8,3,18
12/14/2006,2006,4,12,2,14
12/14/2006,2006,4,12,2,14
01/23/2005,2005,1,1,4,23
01/23/2005,2005,1,1,4,23
03/02/2006,2006,1,3,1,2
03/02/2007,2007,1,3,1,2
03/02/2007,2007,1,3,1,2
03/02/2007,2007,1,3,1,2
03/02/2005,2005,1,3,1,2
05/30/2010,2010,2,5,4,30
05/30/2010,2010,2,5,4,30
09/03/2006,2006,3,9,1,3
08/19/2010,2010,3,8,3,19
08/19/2010,2010,3,8,3,19
08/19/2010,2010,3,8,3,19
05/01/2010,2010,2,5,1,1
12/05/2005,2005,4,12,1,5
12/05/2005,2005,4,12,1,5
09/09/2007,2007,3,9,2,9
09/09/2006,2006,3,9,2,9
09/09/2005,2005,3,9,2,9
02/10/2010,2010,1,2,2,10
02/10/2010,2010,1,2,2,10
09/09/2008,2008,3,9,2,9
01/26/2010,2010,1,1,4,26
11/16/2006,2006,4,11,3,16
11/16/2006,2006,4,11,3,16
11/16/2009,2009,4,11,3,16
11/16/2008,2008,4,11,3,16
01/26/2008,2008,1,1,4,26
01/26/2008,2008,1,1,4,26
01/03/2010,2010,1,1,1,3
01/03/2010,2010,1,1,1,3
01/26/2006,2006,1,1,4,26
01/26/2006,2006,1,1,4,26
01/26/2006,2006,1,1,4,26
01/26/2007,2007,1,1,4,26
01/26/2007,2007,1,1,4,26
07/05/2010,2010,3,7,1,5
06/25/2007,2007,2,6,4,25
06/25/2006,2006,2,6,4,25
10/10/2008,2008,4,10,2,10
10/10/2008,2008,4,10,2,10
05/29/2009,2009,2,5,4,29
10/10/2005,2005,4,10,2,10
06/02/2010,2010,2,6,1,2
10/10/2006,2006,4,10,2,10
10/10/2006,2006,4,10,2,10
06/25/2009,2009,2,6,4,25
08/18/2010,2010,3,8,3,18
08/18/2010,2010,3,8,3,18
03/14/2008,2008,1,3,2,14
03/14/2008,2008,1,3,2,14
03/14/2008,2008,1,3,2,14
09/29/2008,2008,3,9,4,29
09/29/2008,2008,3,9,4,29
09/29/2008,2008,3,9,4,29
08/16/2005,2005,3,8,3,16
10/30/2007,2007,4,10,4,30
10/30/2007,2007,4,10,4,30
10/30/2008,2008,4,10,4,30
10/30/2009,2009,4,10,4,30
09/29/2007,2007,3,9,4,29
09/29/2007,2007,3,9,4,29
09/29/2007,2007,3,9,4,29
09/29/2006,2006,3,9,4,29
03/14/2005,2005,1,3,2,14
03/14/2005,2005,1,3,2,14
03/14/2005,2005,1,3,2,14
03/14/2005,2005,1,3,2,14
03/14/2006,2006,1,3,2,14
03/14/2006,2006,1,3,2,14
09/30/2008,2008,3,9,4,30
09/04/2009,2009,3,9,1,4
09/04/2008,2008,3,9,1,4
09/02/2010,2010,3,9,1,2
09/02/2010,2010,3,9,1,2
09/04/2005,2005,3,9,1,4
09/04/2007,2007,3,9,1,4
09/04/2007,2007,3,9,1,4
09/04/2006,2006,3,9,1,4
09/04/2006,2006,3,9,1,4
10/10/2010,2010,4,10,2,10
10/10/2010,2010,4,10,2,10
10/10/2010,2010,4,10,2,10
10/10/2010,2010,4,10,2,10
03/01/2010,2010,1,3,1,1
03/28/2010,2010,1,3,4,28
03/28/2010,2010,1,3,4,28
12/09/2008,2008,4,12,2,9
12/27/2008,2008,4,12,4,27
12/27/2008,2008,4,12,4,27
12/27/2008,2008,4,12,4,27
03/02/2007,2007,1,3,1,2
03/02/2005,2005,1,3,1,2
03/02/2005,2005,1,3,1,2
03/02/2005,2005,1,3,1,2
03/02/2009,2009,1,3,1,2
08/29/2005,2005,3,8,4,29
07/25/2010,2010,3,7,4,25
07/25/2010,2010,3,7,4,25
07/20/2006,2006,3,7,3,20
07/20/2007,2007,3,7,3,20
07/20/2007,2007,3,7,3,20
07/20/2005,2005,3,7,3,20
07/20/2008,2008,3,7,3,20
08/30/2005,2005,3,8,4,30
08/30/2005,2005,3,8,4,30
08/30/2005,2005,3,8,4,30
08/02/2007,2007,3,8,1,2
08/02/2007,2007,3,8,1,2
05/27/2005,2005,2,5,4,27
05/27/2005,2005,2,5,4,27
12/05/2007,2007,4,12,1,5
12/05/2006,2006,4,12,1,5
08/30/2009,2009,3,8,4,30
08/30/2008,2008,3,8,4,30
08/02/2008,2008,3,8,1,2
06/02/2009,2009,2,6,1,2
08/03/2007,2007,3,8,1,3
08/03/2005,2005,3,8,1,3
08/03/2009,2009,3,8,1,3
08/03/2008,2008,3,8,1,3
08/03/2008,2008,3,8,1,3
05/31/2010,2010,2,5,4,31
10/10/2010,2010,4,10,2,10
10/10/2010,2010,4,10,2,10
10/10/2010,2010,4,10,2,10
08/20/2006,2006,3,8,3,20
02/18/2007,2007,1,2,3,18
08/25/2010,2010,3,8,4,25
08/25/2010,2010,3,8,4,25
08/25/2010,2010,3,8,4,25
06/18/2008,2008,2,6,3,18
06/18/2008,2008,2,6,3,18
01/10/2006,2006,1,1,2,10
01/10/2007,2007,1,1,2,10
01/10/2007,2007,1,1,2,10
07/22/2008,2008,3,7,3,22
07/22/2009,2009,3,7,3,22
06/29/2008,2008,2,6,4,29
03/12/2007,2007,1,3,2,12
03/12/2007,2007,1,3,2,12
03/12/2005,2005,1,3,2,12
06/29/2005,2005,2,6,4,29
03/12/2008,2008,1,3,2,12
03/12/2008,2008,1,3,2,12
03/17/2010,2010,1,3,3,17
01/10/2009,2009,1,1,2,10
10/31/2008,2008,4,10,4,31
10/11/2010,2010,4,10,2,11
08/27/2009,2009,3,8,4,27
08/27/2009,2009,3,8,4,27
08/27/2009,2009,3,8,4,27
08/27/2005,2005,3,8,4,27
08/27/2005,2005,3,8,4,27
08/27/2005,2005,3,8,4,27
08/27/2005,2005,3,8,4,27
08/27/2006,2006,3,8,4,27
05/09/2010,2010,2,5,2,9
05/09/2010,2010,2,5,2,9
05/09/2010,2010,2,5,2,9
10/31/2005,2005,4,10,4,31
11/19/2008,2008,4,11,3,19
05/27/2008,2008,2,5,4,27
07/26/2010,2010,3,7,4,26
07/26/2010,2010,3,7,4,26
07/26/2010,2010,3,7,4,26
05/15/2009,2009,2,5,2,15
05/15/2008,2008,2,5,2,15
02/23/2005,2005,1,2,4,23
05/15/2005,2005,2,5,2,15
05/15/2005,2005,2,5,2,15
05/15/2005,2005,2,5,2,15
02/23/2008,2008,1,2,4,23
02/23/2008,2008,1,2,4,23
05/15/2006,2006,2,5,2,15
05/15/2006,2006,2,5,2,15
11/06/2006,2006,4,11,1,6
11/06/2006,2006,4,11,1,6
05/12/2010,2010,2,5,2,12
05/12/2010,2010,2,5,2,12
05/13/2006,2006,2,5,2,13
05/13/2006,2006,2,5,2,13
04/27/2005,2005,2,4,4,27
04/27/2005,2005,2,4,4,27
02/26/2005,2005,1,2,4,26
02/26/2005,2005,1,2,4,26
02/26/2007,2007,1,2,4,26
02/26/2007,2007,1,2,4,26
02/26/2006,2006,1,2,4,26
02/26/2009,2009,1,2,4,26
02/26/2009,2009,1,2,4,26
02/26/2009,2009,1,2,4,26
02/26/2008,2008,1,2,4,26
07/30/2006,2006,3,7,4,30
05/13/2008,2008,2,5,2,13
05/13/2008,2008,2,5,2,13
05/13/2009,2009,2,5,2,13
11/06/2008,2008,4,11,1,6
11/06/2008,2008,4,11,1,6
11/06/2008,2008,4,11,1,6
04/27/2009,2009,2,4,4,27
04/27/2009,2009,2,4,4,27
07/13/2010,2010,3,7,2,13
09/27/2008,2008,3,9,4,27
11/14/2007,2007,4,11,2,14
11/14/2007,2007,4,11,2,14
11/14/2007,2007,4,11,2,14
11/14/2007,2007,4,11,2,14
03/26/2008,2008,1,3,4,26
03/26/2009,2009,1,3,4,26
03/26/2009,2009,1,3,4,26
03/26/2009,2009,1,3,4,26
03/26/2009,2009,1,3,4,26
12/28/2006,2006,4,12,4,28
03/26/2005,2005,1,3,4,26
03/26/2005,2005,1,3,4,26
03/26/2006,2006,1,3,4,26
03/26/2006,2006,1,3,4,26
03/26/2007,2007,1,3,4,26
09/27/2005,2005,3,9,4,27
09/27/2005,2005,3,9,4,27
11/21/2009,2009,4,11,3,21
11/21/2009,2009,4,11,3,21
09/27/2007,2007,3,9,4,27
09/27/2006,2006,3,9,4,27
09/27/2006,2006,3,9,4,27
10/06/2010,2010,4,10,1,6
10/06/2010,2010,4,10,1,6
09/05/2005,2005,3,9,1,5
09/05/2005,2005,3,9,1,5
06/24/2008,2008,2,6,4,24
06/24/2009,2009,2,6,4,24
06/24/2009,2009,2,6,4,24
07/21/2010,2010,3,7,3,21
07/01/2005,2005,3,7,1,1
07/01/2005,2005,3,7,1,1
11/05/2009,2009,4,11,1,5
07/01/2007,2007,3,7,1,1
07/01/2007,2007,3,7,1,1
07/01/2006,2006,3,7,1,1
01/15/2009,2009,1,1,2,15
01/15/2008,2008,1,1,2,15
08/05/2006,2006,3,8,1,5
04/09/2006,2006,2,4,2,9
04/09/2009,2009,2,4,2,9
04/09/2009,2009,2,4,2,9
04/09/2009,2009,2,4,2,9
04/09/2009,2009,2,4,2,9
08/05/2009,2009,3,8,1,5
08/05/2009,2009,3,8,1,5
01/15/2007,2007,1,1,2,15
07/01/2009,2009,3,7,1,1
07/01/2009,2009,3,7,1,1
07/01/2009,2009,3,7,1,1
11/05/2005,2005,4,11,1,5
11/05/2005,2005,4,11,1,5
05/27/2005,2005,2,5,4,27
05/27/2005,2005,2,5,4,27
02/15/2005,2005,1,2,2,15
02/15/2006,2006,1,2,2,15
02/15/2007,2007,1,2,2,15
07/11/2005,2005,3,7,2,11
07/11/2006,2006,3,7,2,11
07/11/2006,2006,3,7,2,11
06/03/2007,2007,2,6,1,3
06/03/2007,2007,2,6,1,3
07/11/2008,2008,3,7,2,11
07/11/2008,2008,3,7,2,11
07/11/2009,2009,3,7,2,11
07/11/2009,2009,3,7,2,11
03/25/2010,2010,1,3,4,25
05/27/2007,2007,2,5,4,27
02/15/2008,2008,1,2,2,15
02/15/2009,2009,1,2,2,15
02/15/2009,2009,1,2,2,15
07/09/2007,2007,3,7,2,9
07/09/2007,2007,3,7,2,9
07/09/2007,2007,3,7,2,9
06/03/2005,2005,2,6,1,3
06/22/2006,2006,2,6,3,22
06/22/2006,2006,2,6,3,22
06/22/2006,2006,2,6,3,22
07/17/2005,2005,3,7,3,17
07/17/2006,2006,3,7,3,17
07/17/2006,2006,3,7,3,17
07/17/2007,2007,3,7,3,17
07/17/2007,2007,3,7,3,17
07/17/2008,2008,3,7,3,17
11/21/2007,2007,4,11,3,21
04/13/2005,2005,2,4,2,13
04/16/2008,2008,2,4,3,16
02/21/2008,2008,1,2,3,21
02/21/2008,2008,1,2,3,21
10/11/2008,2008,4,10,2,11
10/11/2008,2008,4,10,2,11
11/21/2005,2005,4,11,3,21
11/21/2005,2005,4,11,3,21
09/24/2005,2005,3,9,4,24
09/24/2005,2005,3,9,4,24
09/24/2005,2005,3,9,4,24
09/24/2005,2005,3,9,4,24
08/26/2010,2010,3,8,4,26
08/26/2010,2010,3,8,4,26
10/11/2005,2005,4,10,2,11
02/21/2005,2005,1,2,3,21
02/21/2005,2005,1,2,3,21
02/21/2005,2005,1,2,3,21
10/11/2007,2007,4,10,2,11
10/11/2007,2007,4,10,2,11
10/11/2007,2007,4,10,2,11
07/26/2010,2010,3,7,4,26
11/28/2009,2009,4,11,4,28
11/28/2008,2008,4,11,4,28
11/28/2006,2006,4,11,4,28
11/28/2006,2006,4,11,4,28
11/28/2005,2005,4,11,4,28
08/07/2010,2010,3,8,1,7
03/15/2008,2008,1,3,2,15
04/12/2009,2009,2,4,2,12
01/29/2008,2008,1,1,4,29
01/29/2008,2008,1,1,4,29
01/29/2009,2009,1,1,4,29
09/20/2005,2005,3,9,3,20
09/20/2005,2005,3,9,3,20
11/13/2007,2007,4,11,2,13
11/13/2007,2007,4,11,2,13
11/13/2007,2007,4,11,2,13
09/20/2008,2008,3,9,3,20
09/20/2008,2008,3,9,3,20
09/20/2009,2009,3,9,3,20
09/20/2009,2009,3,9,3,20
06/06/2007,2007,2,6,1,6
07/12/2009,2009,3,7,2,12
10/17/2010,2010,4,10,3,17
02/19/2010,2010,1,2,3,19
11/25/2006,2006,4,11,4,25
11/05/2008,2008,4,11,1,5
11/05/2008,2008,4,11,1,5
11/25/2005,2005,4,11,4,25
11/05/2005,2005,4,11,1,5
11/05/2005,2005,4,11,1,5
11/05/2005,2005,4,11,1,5
11/05/2007,2007,4,11,1,5
03/23/2008,2008,1,3,4,23
02/15/2010,2010,1,2,2,15
06/25/2010,2010,2,6,4,25
04/07/2007,2007,2,4,1,7
04/07/2007,2007,2,4,1,7
04/07/2006,2006,2,4,1,7
01/09/2010,2010,1,1,2,9
01/09/2010,2010,1,1,2,9
04/07/2009,2009,2,4,1,7
08/10/2009,2009,3,8,2,10
08/10/2008,2008,3,8,2,10
01/01/2008,2008,1,1,1,1
06/30/2008,2008,2,6,4,30
03/31/2010,2010,1,3,4,31
06/30/2006,2006,2,6,4,30
